Rep,SampID,replicate,Cruise,Compound,min.area.flag,blk.lod.flag,smp.remove,Diss.Conc.nM,Diss.Nmol.C,Diss.Nmol.N,LOD.nM,LOD.nM.blk.sub
220602_Smp_TN397_U13_B,U13,B,TN397,Gonyol,NA,NA,NA,0.5123040232946228,3.5861281630623596,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_U13_C,U13,C,TN397,Gonyol,NA,NA,NA,0.8606736084407101,6.024715259084971,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_U2_A,U2,A,TN397,Gonyol,NA,NA,NA,1.5377236008999873,10.764065206299911,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_U2_B,U2,B,TN397,Gonyol,NA,NA,NA,1.3540675298087452,9.478472708661217,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_U2_C,U2,C,TN397,Gonyol,NA,NA,NA,2.986205880655656,20.90344116458959,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_U3_A,U3,A,TN397,Gonyol,NA,NA,NA,1.4114291583620857,9.8800041085346,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_U3_B,U3,B,TN397,Gonyol,NA,NA,NA,1.309434090276584,9.166038631936088,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_U3_C,U3,C,TN397,Gonyol,NA,NA,NA,5.121820694835359,35.85274486384751,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_U4_A,U4,A,TN397,Gonyol,NA,NA,NA,3.581216674201497,25.06851671941048,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_U4_B,U4,B,TN397,Gonyol,NA,NA,NA,4.683186437166346,32.78230506016442,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_U4_C,U4,C,TN397,Gonyol,NA,NA,NA,1.9245478930436826,13.471835251305778,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_U5_A,U5,A,TN397,Gonyol,NA,NA,NA,2.235268018102014,15.6468761267141,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_U5_B,U5,B,TN397,Gonyol,NA,NA,NA,0.5151996934815137,3.606397854370596,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_U5_C,U5,C,TN397,Gonyol,NA,NA,NA,0.34698413130266553,2.4288889191186587,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_U6_A,U6,A,TN397,Gonyol,NA,NA,NA,1.1307123837257265,7.914986686080085,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_U6_B,U6,B,TN397,Gonyol,NA,NA,NA,1.4962324060902823,10.473626842631976,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_U6_C,U6,C,TN397,Gonyol,NA,NA,NA,2.177266100428349,15.240862702998443,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_U9_A,U9,A,TN397,Gonyol,NA,NA,NA,3.3825574909847242,23.67790243689307,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_U9_B,U9,B,TN397,Gonyol,NA,NA,NA,0.9913834019860948,6.939683813902663,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_U9_C,U9,C,TN397,Gonyol,NA,NA,NA,3.7219906172054866,26.053934320438408,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UCH1_Gluc_A,UCH1_Gluc,A,TN397,Gonyol,NA,NA,NA,0.9205998420702532,6.444198894491773,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UCH1_Gluc_B,UCH1_Gluc,B,TN397,Gonyol,NA,NA,NA,3.162750374291081,22.139252620037567,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UCH1_Gluc_C,UCH1_Gluc,C,TN397,Gonyol,NA,NA,NA,0.689596862024001,4.827178034168007,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKH1_0nM_A,UKH1_0nM,A,TN397,Gonyol,NA,NA,NA,0.6208859076448661,4.346201353514062,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKH1_0nM_B,UKH1_0nM,B,TN397,Gonyol,NA,NA,NA,4.297270849779593,30.080895948457147,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKH1_0nM_C,UKH1_0nM,C,TN397,Gonyol,NA,NA,NA,1.651200765715049,11.558405360005342,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKH2_0nM_A,UKH2_0nM,A,TN397,Gonyol,NA,NA,NA,1.8893923418366176,13.225746392856323,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKH2_0nM_B,UKH2_0nM,B,TN397,Gonyol,NA,NA,NA,2.343948187406994,16.40763731184896,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKH2_0nM_C,UKH2_0nM,C,TN397,Gonyol,NA,NA,NA,2.481636212738612,17.371453489170285,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKH3_0nM_A,UKH3_0nM,A,TN397,Gonyol,NA,NA,NA,3.3350605681514325,23.345423977060026,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKH3_0nM_B,UKH3_0nM,B,TN397,Gonyol,NA,NA,NA,3.911585168719708,27.381096181037957,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKH3_0nM_C,UKH3_0nM,C,TN397,Gonyol,NA,NA,NA,4.723612590916839,33.06528813641788,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKH4_0nM_A,UKH4_0nM,A,TN397,Gonyol,NA,NA,NA,2.422274399141528,16.955920793990696,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKH4_0nM_B,UKH4_0nM,B,TN397,Gonyol,NA,NA,NA,2.4347726818358395,17.043408772850878,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKH4_0nM_C,UKH4_0nM,C,TN397,Gonyol,NA,NA,NA,2.0415707881848517,14.290995517293961,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKH5_0nM_A,UKH5_0nM,A,TN397,Gonyol,NA,NA,NA,2.8994317609403915,20.29602232658274,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKH5_0nM_B,UKH5_0nM,B,TN397,Gonyol,NA,NA,NA,1.0176191624765336,7.1233341373357355,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKH5_0nM_C,UKH5_0nM,C,TN397,Gonyol,NA,NA,NA,2.2866400120746504,16.006480084522554,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKT1_0nM_A,UKT1_0nM,A,TN397,Gonyol,NA,NA,NA,1.429342884585752,10.005400192100264,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKT1_0nM_B,UKT1_0nM,B,TN397,Gonyol,NA,NA,NA,2.6194426398285664,18.336098478799965,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKT1_0nM_C,UKT1_0nM,C,TN397,Gonyol,NA,NA,NA,1.3596128704127788,9.517290092889452,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKT2_0nM_A,UKT2_0nM,A,TN397,Gonyol,NA,NA,NA,4.337837246389475,30.364860724726327,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKT2_0nM_B,UKT2_0nM,B,TN397,Gonyol,NA,NA,NA,3.2693826529894934,22.885678570926455,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKT2_0nM_C,UKT2_0nM,C,TN397,Gonyol,NA,NA,NA,2.7894031910283363,19.525822337198356,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKT3_0nM_A,UKT3_0nM,A,TN397,Gonyol,NA,NA,NA,1.131706728589427,7.921947100125989,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKT3_0nM_B,UKT3_0nM,B,TN397,Gonyol,NA,NA,NA,1.5357803176721436,10.750462223705005,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKT3_0nM_C,UKT3_0nM,C,TN397,Gonyol,NA,NA,NA,4.4696258753736835,31.287381127615784,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKT4_0nM_A,UKT4_0nM,A,TN397,Gonyol,NA,NA,NA,0.9512578507579805,6.658804955305864,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKT4_0nM_B,UKT4_0nM,B,TN397,Gonyol,NA,NA,NA,1.0506854399381937,7.354798079567356,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKT4_0nM_C,UKT4_0nM,C,TN397,Gonyol,NA,NA,NA,0.9924817794627023,6.9473724562389165,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKT5_0nM_A,UKT5_0nM,A,TN397,Gonyol,NA,NA,NA,1.1992055018601548,8.394438513021084,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKT5_0nM_B,UKT5_0nM,B,TN397,Gonyol,NA,NA,NA,0.4202357356374254,2.9416501494619776,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UKT5_0nM_C,UKT5_0nM,C,TN397,Gonyol,NA,Flag,NA,0.23098500903503535,1.6168950632452475,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UnfiltMQ1_A,UnfiltMQ1,A,TN397,Gonyol,NA,Flag,Smp_Remove,0.23098500903503535,1.6168950632452475,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UnfiltMQ1_B,UnfiltMQ1,B,TN397,Gonyol,NA,Flag,Smp_Remove,0.23098500903503535,1.6168950632452475,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_UnfiltMQ1_C,UnfiltMQ1,C,TN397,Gonyol,NA,NA,NA,1.3821770268631501,9.67523918804205,NA,0.6857050117650281,0.22373499369495736
220602_Smp_TN397_S4_2400_U_A,S4_2400,A,TN397,Homarine,NA,NA,NA,0.03380888735063385,0.23666221145443694,0.03380888735063385,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_S4_2400_U_B,S4_2400,B,TN397,Homarine,NA,NA,NA,0.04576865298370526,0.32038057088593686,0.04576865298370526,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_S4_2400_U_C,S4_2400,C,TN397,Homarine,NA,NA,NA,0.06468172382252153,0.45277206675765075,0.06468172382252153,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_S4_U_1800_A,S4_1800,A,TN397,Homarine,NA,NA,NA,0.04974568728480938,0.34821981099366567,0.04974568728480938,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_S4_U_1800_B,S4_1800,B,TN397,Homarine,NA,NA,NA,0.0547369985414028,0.3831589897898196,0.0547369985414028,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_S4_U_1800_C,S4_1800,C,TN397,Homarine,NA,NA,NA,0.053659304264468244,0.3756151298512777,0.053659304264468244,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_S4_U_600_A,S4_600,A,TN397,Homarine,NA,NA,NA,0.08248000795099056,0.5773600556569339,0.08248000795099056,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_S4_U_600_B,S4_600,B,TN397,Homarine,NA,NA,NA,0.12046782858694098,0.8432748001085869,0.12046782858694098,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_S4_U_600_C,S4_600,C,TN397,Homarine,NA,NA,NA,0.12969409023350223,0.9078586316345156,0.12969409023350223,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_S6_U_A,S6,A,TN397,Homarine,NA,NA,NA,0.14307712947979143,1.00153990635854,0.14307712947979143,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_S6_U_B,S6,B,TN397,Homarine,NA,NA,NA,0.10227099942846403,0.7158969959992482,0.10227099942846403,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_S6_U_C,S6,C,TN397,Homarine,NA,NA,NA,0.11676643296667293,0.8173650307667105,0.11676643296667293,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_S7_1800_U_A,S7_1800,A,TN397,Homarine,NA,NA,NA,0.4343713273489306,3.040599291442514,0.4343713273489306,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_S7_1800_U_B,S7_1800,B,TN397,Homarine,NA,NA,NA,0.2348456967589958,1.6439198773129706,0.2348456967589958,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_S7_1800_U_C,S7_1800,C,TN397,Homarine,NA,NA,NA,0.9762636273398011,6.833845391378608,0.9762636273398011,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_S7_600_U_A,S7_600,A,TN397,Homarine,NA,NA,NA,0.12970644006127677,0.9079450804289374,0.12970644006127677,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_S7_600_U_B,S7_600,B,TN397,Homarine,NA,NA,NA,0.14082793693747964,0.9857955585623575,0.14082793693747964,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_S7_600_U_C,S7_600,C,TN397,Homarine,NA,NA,NA,0.1151783116804823,0.8062481817633761,0.1151783116804823,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_S8_U_A,S8,A,TN397,Homarine,NA,NA,NA,0.10267048294773992,0.7186933806341794,0.10267048294773992,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_S8_U_B,S8,B,TN397,Homarine,NA,NA,NA,0.10843503139991315,0.759045219799392,0.10843503139991315,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_S8_U_C,S8,C,TN397,Homarine,NA,NA,NA,0.09789998100665545,0.6852998670465882,0.09789998100665545,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_S9_1800_U_A,S9_1800,A,TN397,Homarine,NA,NA,NA,0.7778403578710759,5.444882505097531,0.7778403578710759,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_S9_1800_U_B,S9_1800,B,TN397,Homarine,NA,NA,NA,0.5144165701357305,3.6009159909501136,0.5144165701357305,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_S9_1800_U_C,S9_1800,C,TN397,Homarine,NA,NA,NA,0.7158149432358512,5.010704602650958,0.7158149432358512,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_S9_600_U_A,S9_600,A,TN397,Homarine,NA,NA,NA,0.2608172956014992,1.8257210692104944,0.2608172956014992,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_S9_600_U_B,S9_600,B,TN397,Homarine,NA,NA,NA,0.31410679779586803,2.198747584571076,0.31410679779586803,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_S9_600_U_C,S9_600,C,TN397,Homarine,NA,NA,NA,0.2663383626603142,1.8643685386221993,0.2663383626603142,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U1_A,U1,A,TN397,Homarine,NA,NA,NA,2.985910990995465,20.901376936968255,2.985910990995465,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U1_B,U1,B,TN397,Homarine,NA,NA,NA,2.2837378001194435,15.986164600836105,2.2837378001194435,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U1_C,U1,C,TN397,Homarine,NA,NA,NA,2.3645487036458124,16.551840925520686,2.3645487036458124,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U10_A,U10,A,TN397,Homarine,NA,NA,NA,0.27135318806747527,1.8994723164723268,0.27135318806747527,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U10_B,U10,B,TN397,Homarine,NA,NA,NA,0.2618316124214,1.8328212869498002,0.2618316124214,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U10_C,U10,C,TN397,Homarine,NA,NA,NA,0.2141842743972107,1.4992899207804748,0.2141842743972107,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U11_A,U11,A,TN397,Homarine,NA,NA,NA,0.46951905443387876,3.2866333810371513,0.46951905443387876,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U11_B,U11,B,TN397,Homarine,NA,NA,NA,0.39773954841378223,2.7841768388964754,0.39773954841378223,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U11_C,U11,C,TN397,Homarine,NA,NA,NA,0.43398788940566213,3.037915225839635,0.43398788940566213,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U12_A,U12,A,TN397,Homarine,NA,NA,NA,1.343146665241817,9.402026656692719,1.343146665241817,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U12_B,U12,B,TN397,Homarine,NA,NA,NA,0.8243692327416647,5.770584629191653,0.8243692327416647,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U12_C,U12,C,TN397,Homarine,NA,NA,NA,0.9103187365606683,6.372231155924678,0.9103187365606683,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U13_A,U13,A,TN397,Homarine,NA,NA,NA,0.1965255829977025,1.3756790809839177,0.1965255829977025,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U13_B,U13,B,TN397,Homarine,NA,NA,NA,0.1459633829266672,1.0217436804866704,0.1459633829266672,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U13_C,U13,C,TN397,Homarine,NA,NA,NA,0.24679749686703809,1.7275824780692666,0.24679749686703809,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U2_A,U2,A,TN397,Homarine,NA,NA,NA,0.5283658261257617,3.6985607828803317,0.5283658261257617,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U2_B,U2,B,TN397,Homarine,NA,NA,NA,0.7699476083215429,5.3896332582508,0.7699476083215429,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U2_C,U2,C,TN397,Homarine,NA,NA,NA,0.6158747929651752,4.311123550756227,0.6158747929651752,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U3_A,U3,A,TN397,Homarine,NA,NA,NA,0.3816499029850922,2.6715493208956453,0.3816499029850922,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U3_B,U3,B,TN397,Homarine,NA,NA,NA,0.4505009660903939,3.1535067626327575,0.4505009660903939,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U3_C,U3,C,TN397,Homarine,NA,NA,NA,0.5043217497395246,3.530252248176672,0.5043217497395246,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U4_A,U4,A,TN397,Homarine,NA,NA,NA,1.579036354982247,11.05325448487573,1.579036354982247,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U4_B,U4,B,TN397,Homarine,NA,NA,NA,1.2304576195599464,8.613203336919625,1.2304576195599464,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U4_C,U4,C,TN397,Homarine,NA,NA,NA,1.3358423705045233,9.350896593531663,1.3358423705045233,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U5_A,U5,A,TN397,Homarine,NA,NA,NA,0.47757208573840504,3.343004600168835,0.47757208573840504,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U5_B,U5,B,TN397,Homarine,NA,NA,NA,0.6290125976004951,4.403088183203466,0.6290125976004951,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U5_C,U5,C,TN397,Homarine,NA,NA,NA,0.31892443639485973,2.232471054764018,0.31892443639485973,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U6_A,U6,A,TN397,Homarine,NA,NA,NA,0.057818619556592045,0.4047303368961443,0.057818619556592045,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U6_B,U6,B,TN397,Homarine,NA,NA,NA,0.09846606903799635,0.6892624832659744,0.09846606903799635,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U6_C,U6,C,TN397,Homarine,NA,NA,NA,0.06721667752117808,0.4705167426482465,0.06721667752117808,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U9_A,U9,A,TN397,Homarine,NA,NA,NA,0.39758936148686375,2.7831255304080464,0.39758936148686375,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U9_B,U9,B,TN397,Homarine,NA,NA,NA,0.45902770689807093,3.2131939482864964,0.45902770689807093,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_U9_C,U9,C,TN397,Homarine,NA,NA,NA,0.2964828581137689,2.075380006796382,0.2964828581137689,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UCH1_Gluc_A,UCH1_Gluc,A,TN397,Homarine,NA,NA,NA,0.023108421167309268,0.16175894817116487,0.023108421167309268,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UCH1_Gluc_B,UCH1_Gluc,B,TN397,Homarine,NA,NA,NA,0.022825525835309238,0.15977868084716468,0.022825525835309238,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UCH1_Gluc_C,UCH1_Gluc,C,TN397,Homarine,NA,NA,NA,0.023483753977864688,0.16438627784505283,0.023483753977864688,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKH1_0nM_A,UKH1_0nM,A,TN397,Homarine,NA,NA,NA,0.05096995019079089,0.35678965133553625,0.05096995019079089,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKH1_0nM_B,UKH1_0nM,B,TN397,Homarine,NA,NA,NA,0.08839085742945889,0.6187360020062123,0.08839085742945889,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKH1_0nM_C,UKH1_0nM,C,TN397,Homarine,NA,NA,NA,0.04085691224412239,0.2859983857088567,0.04085691224412239,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKH2_0nM_A,UKH2_0nM,A,TN397,Homarine,NA,NA,NA,0.12425591217078148,0.8697913851954704,0.12425591217078148,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKH2_0nM_B,UKH2_0nM,B,TN397,Homarine,NA,NA,NA,0.1704030196482194,1.192821137537536,0.1704030196482194,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKH2_0nM_C,UKH2_0nM,C,TN397,Homarine,NA,NA,NA,0.2657033900783493,1.859923730548445,0.2657033900783493,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKH3_0nM_A,UKH3_0nM,A,TN397,Homarine,NA,NA,NA,0.33220300107638007,2.3254210075346604,0.33220300107638007,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKH3_0nM_B,UKH3_0nM,B,TN397,Homarine,NA,NA,NA,0.518304981762211,3.628134872335477,0.518304981762211,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKH3_0nM_C,UKH3_0nM,C,TN397,Homarine,NA,NA,NA,0.3120232335952008,2.1841626351664054,0.3120232335952008,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKH4_0nM_A,UKH4_0nM,A,TN397,Homarine,NA,NA,NA,0.7921770382574441,5.545239267802109,0.7921770382574441,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKH4_0nM_B,UKH4_0nM,B,TN397,Homarine,NA,NA,NA,0.9250138048935359,6.475096634254752,0.9250138048935359,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKH4_0nM_C,UKH4_0nM,C,TN397,Homarine,NA,NA,NA,0.9469415874289587,6.628591112002711,0.9469415874289587,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKH5_0nM_A,UKH5_0nM,A,TN397,Homarine,NA,NA,NA,0.2801587497422509,1.9611112481957564,0.2801587497422509,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKH5_0nM_B,UKH5_0nM,B,TN397,Homarine,NA,NA,NA,0.2788194718907902,1.9517363032355315,0.2788194718907902,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKH5_0nM_C,UKH5_0nM,C,TN397,Homarine,NA,NA,NA,0.34245525945735117,2.397186816201458,0.34245525945735117,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKT1_0nM_A,UKT1_0nM,A,TN397,Homarine,NA,NA,NA,0.10815681478836513,0.7570977035185559,0.10815681478836513,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKT1_0nM_B,UKT1_0nM,B,TN397,Homarine,NA,NA,NA,0.10346335349833205,0.7242434744883244,0.10346335349833205,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKT1_0nM_C,UKT1_0nM,C,TN397,Homarine,NA,NA,NA,0.08191657539038769,0.5734160277327138,0.08191657539038769,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKT2_0nM_A,UKT2_0nM,A,TN397,Homarine,NA,NA,NA,0.16794391880674372,1.175607431647206,0.16794391880674372,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKT2_0nM_B,UKT2_0nM,B,TN397,Homarine,NA,NA,NA,0.14200830693925548,0.9940581485747884,0.14200830693925548,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKT2_0nM_C,UKT2_0nM,C,TN397,Homarine,NA,NA,NA,0.1997678594110205,1.3983750158771433,0.1997678594110205,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKT3_0nM_A,UKT3_0nM,A,TN397,Homarine,NA,NA,NA,0.17701550366267932,1.2391085256387553,0.17701550366267932,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKT3_0nM_B,UKT3_0nM,B,TN397,Homarine,NA,NA,NA,0.44720852428765545,3.1304596700135883,0.44720852428765545,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKT3_0nM_C,UKT3_0nM,C,TN397,Homarine,NA,NA,NA,0.2728627195511102,1.9100390368577713,0.2728627195511102,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKT4_0nM_A,UKT4_0nM,A,TN397,Homarine,NA,NA,NA,0.19732090605318364,1.3812463423722856,0.19732090605318364,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKT4_0nM_B,UKT4_0nM,B,TN397,Homarine,NA,NA,NA,0.21770192137886957,1.523913449652087,0.21770192137886957,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKT4_0nM_C,UKT4_0nM,C,TN397,Homarine,NA,NA,NA,0.23702172478180433,1.6591520734726304,0.23702172478180433,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKT5_0nM_A,UKT5_0nM,A,TN397,Homarine,NA,NA,NA,0.08295095171992233,0.5806566620394563,0.08295095171992233,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKT5_0nM_B,UKT5_0nM,B,TN397,Homarine,NA,NA,NA,0.09433942352766453,0.6603759646936517,0.09433942352766453,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UKT5_0nM_C,UKT5_0nM,C,TN397,Homarine,NA,NA,NA,0.08677365274086418,0.6074155691860492,0.08677365274086418,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UnfiltMQ1_A,UnfiltMQ1,A,TN397,Homarine,NA,Flag,Smp_Remove,0.003326094915970625,0.023282664411794374,0.003326094915970625,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UnfiltMQ1_B,UnfiltMQ1,B,TN397,Homarine,NA,Flag,Smp_Remove,0.003326094915970625,0.023282664411794374,0.003326094915970625,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_UnfiltMQ1_C,UnfiltMQ1,C,TN397,Homarine,NA,Flag,Smp_Remove,0.003326094915970625,0.023282664411794374,0.003326094915970625,0.01050823110401972,0.00385604127207847
220602_Smp_TN397_S4_2400_U_A,S4_2400,A,TN397,Proline betaine,NA,NA,NA,0.02457958456231525,0.17205709193620677,0.02457958456231525,0.00616815989266044,0.0014709316280489201
220602_Smp_TN397_S4_2400_U_B,S4_2400,B,TN397,Proline betaine,NA,NA,NA,0.023444074474700198,0.16410852132290138,0.023444074474700198,0.00616815989266044,0.0014709316280489201
220602_Smp_TN397_S4_2400_U_C,S4_2400,C,TN397,Proline betaine,NA,NA,NA,0.015829408318598817,0.11080585823019172,0.015829408318598817,0.00616815989266044,0.0014709316280489201
220602_Smp_TN397_S4_U_1800_A,S4_1800,A,TN397,Proline betaine,NA,NA,NA,0.010345378281256661,0.07241764796879663,0.010345378281256661,0.00616815989266044,0.0014709316280489201
